"y","Intercept","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49"
0,1,-1.39901697787268,-1.26227763029361,-1.17366090854076,-1.07856072479804,-0.879476641696174,-0.858936775002273,-1.03010165696425,-1.14737788149732,-0.786651360473021,-1.53886936149501,-0.960507019282847,-2.18756740450064,-2.01548797372204,-1.79168977168751,-1.54743137566025,-0.889010918101921,-1.01350526227626,-0.671588121822681,-0.421038326088018,-0.753960696961496,-0.563884041740504,-0.261485920220592,-0.663068280776977,-0.471560162807061,-0.932732132729063,-0.85585962532486,-1.03373088346692,-0.855559522773502,-0.691623643852008,-0.871424408256083,-1.15266334878281,-1.66319500846409,-1.58866859880596,-1.55635882132664,-1.34029152313447,-0.999413413316082,-1.28872926141236,-1.55564743443734,-1.47204030789258,-2.27051703816572,-1.73480818853952,-1.66418776085014,-1.48551060436597,-2.29502180127909,-2.60952879665038,-2.62741887823345,-2.94341155474177,-3.08173103650375,-3.0701554628698
0,1,1.56476408954068,2.21331884846362,1.57876887638438,1.71704484905087,1.68120199855169,1.96706931090852,1.38847846488949,1.06915610937955,0.75899593897214,0.602717465996797,1.09119562272165,0.771660407684549,0.651918781273937,0.651181077382531,0.265106308107884,0.242835055169189,-0.159083626304297,-0.0879792962883191,0.414555033959624,0.0553328707248069,-0.535103569655574,-0.97124465511691,-0.756582612799961,-0.92528173524775,-1.02234552532861,-0.69501042973925,-0.64469610270873,-1.19036176875473,-1.26083883761522,-1.19805077866606,-0.914672516027919,-1.49592288213981,-1.41861632609041,-1.18503076131825,-0.706350818696214,-1.16039010752961,-1.28871074797351,-0.826962404516412,-0.709236332363441,-0.817415384292421,-0.76907715644708,-1.52011034227184,-1.63790756441923,-1.32095694491457,-1.05108111089247,-0.881288243443278,-0.55000940071625,-0.516995203765132,-0.652013391704043
0,1,1.69349841920057,1.66376239531401,1.5866286981423,1.05696536516893,0.822149750434003,1.05513941459292,1.1688524636456,0.907174857220446,1.07767690255833,1.57797129852125,1.24846971013718,1.52486725754292,0.937967652979407,1.17071379377437,0.882023828878908,0.74777978555379,1.16954047954401,0.479362215983068,0.497498956874326,1.10498424990309,0.930801928224883,0.535072941098472,0.187920689633071,0.274871034431955,0.256998362151867,0.623570927553347,0.205713415889109,0.410611120998434,0.0539943643032226,-0.255169002865915,0.0180690532871529,0.103613817756517,0.369617724868056,0.837303182711915,0.287936301700447,-0.119990507117907,0.552433927341208,0.508718869534066,0.546801908878393,0.556341108861886,0.958429109504084,0.789444452262364,0.939785659671212,0.532711535797374,0.828340379892042,0.481209210512106,0.183615311762071,-0.15649948243499,-0.52283634299151
1,1,-0.14360757610672,-0.280134110513176,-0.117623994040451,-0.244229589890232,0.180903545861353,0.213383927140492,0.115403254079849,0.528060091804007,0.383779318213282,1.13585681577319,1.45342996208686,1.68322719005044,1.13203158823598,0.969411106375006,0.524864401067686,0.441645866351764,0.801300069698648,0.903459866395676,0.541326988211604,0.342356298912189,-0.15461575458294,-0.710424483040142,-0.325916699446045,0.174776567232005,0.635067808892053,0.406693153281352,0.427516671748385,-0.126003700673672,-0.289856986354448,-0.404943162719919,-0.782414919604562,-0.300352415480742,-0.386527039614189,-0.312617959946921,-0.00745822356172088,-0.401626070496826,-0.459780883546584,-0.302808570766871,0.116111249139036,0.47120653726533,0.720393883841493,1.66336667872461,1.56692100754149,1.32336570263941,1.04605960886125,1.8735365613148,1.72292692160097,1.47429429736322,1.5924322063605
1,1,1.97649078880308,1.99616249721632,1.6196440643318,1.62609484765075,1.02164110055878,1.06858609118846,0.387962995793966,0.261949080747744,0.157540397553461,0.680359257871588,0.917020579909545,1.29845906902373,1.25477229184408,1.43156182161108,1.30942628414098,1.13767116691471,1.31943721657636,1.08644495835413,0.692373323783743,0.877888845732674,0.95795696474157,0.981698169646637,0.813071548733513,0.622960917720069,1.08196202761006,1.36227842043579,1.01379372430904,0.67694187078758,0.208100215832866,0.17794608780746,0.353274217969482,0.0710734337960643,0.194431672132755,0.350721530211857,0.296974474028825,0.235292779328616,0.323226649912693,0.319752878533212,-0.149743418498646,0.299713869605827,0.134891508783198,-0.205935932246233,-0.0349632548163991,-0.108787205195027,-0.572362924518114,-0.0572886474336299,-0.347547626648399,0.0126366236301365,-0.515479439451446
1,1,0.480856752311617,0.414379537709447,0.286231822942125,0.558813543390522,0.686156126265007,0.5341057953411,0.707052231109645,0.59605911793646,0.601469541667413,0.449343839086644,0.657402079012761,0.636102307768663,0.691175925189266,0.747935634173339,1.07893080379162,1.5432190371113,1.8686800764083,1.43546637197424,0.813796035482333,0.777169952626315,1.26539002222821,1.08237953104348,0.801580620347186,0.990929269174472,0.58257426007465,0.732859047853003,1.04917699484784,1.10191939991321,1.16890611843095,1.26285280447013,1.24182193046104,1.02491460222418,0.565423516043106,0.0824442226404909,0.60821396943675,0.557587598626175,0.877046085234807,0.577665791296161,0.399364787686003,0.218278279434647,0.0851245310706496,0.536669743790152,0.641810944338418,0.595911208587243,0.935352455833696,1.54931101070766,1.53097021543635,1.28896591656444,1.06602582468515
0,1,1.11617139957586,1.24577514248973,1.38821150753341,1.34955008997642,1.47397131246864,1.51898881618939,1.32891542545507,0.653337306359298,1.04364419311768,1.24388959697712,1.17488212800899,1.18626449098233,1.02734681798805,1.06390164850593,1.52725512762389,1.21757999014236,0.875652360428622,0.843458268653759,0.826233663118302,0.851342398216323,0.732954313941845,0.698476764536659,1.05083406608315,0.378301056109245,0.233199801255871,0.0459288180285911,0.055907337825695,-0.0493803230965807,-0.0234962362983786,-0.234568149874983,-0.233940428578623,-0.38933107655056,0.0365904310306153,-0.422444291372214,-0.335965304166526,-0.0962629673767558,-0.276473731025709,-0.734982683903153,-0.581119008288759,-0.534730316978576,0.339833768089703,0.00677335673424775,-0.296692917198319,-0.963704291083543,-1.23976037263385,-0.957629734870345,-0.629100900905328,-0.800230558014052,-0.133503095644202
0,1,1.78997676472785,1.18807210122481,1.33313166431587,1.03867024269194,0.527641557281167,1.00580020460803,0.613649406088753,0.584888602052856,0.546875430326739,0.661023938996222,0.213167346638383,-0.228521525724057,-0.237976717990927,-0.347858707008302,0.149584009486936,-0.0683181541936575,-0.246980712566097,-0.509893782952738,-0.674151883655995,-0.78006006713521,-0.993127712405974,-1.04097665126221,-1.15263035399538,-0.945833829643033,-1.13192661571424,-0.747505844513853,-0.374091677076162,-0.560387279466596,-0.291925468265084,-0.492270774020892,-0.562631687730324,-0.993927325343658,-0.485172396340729,0.240851820010493,0.233774449649102,0.298888612117942,0.388293048606794,0.594845124853797,1.04325760133138,1.65721514346705,0.939793375238979,0.948616662145673,0.891834372891856,0.996424406849368,1.34423561672044,1.63884293912232,1.6662485842755,1.61989222551826,1.80859641099845
0,1,0.567370605038642,0.583073135450784,0.818085863672597,0.856366229731142,1.65020482379823,1.42038203602635,1.40617073765203,1.31093803896201,1.24317599839439,1.01840162660047,1.10539154349183,0.65793267214051,0.911333522442403,0.759812560580309,0.48228336837825,0.288533298166119,1.1980830101965,1.39773402836318,0.65667055986426,0.468910050421399,0.384220197108182,0.229279867950761,-0.121499545495531,-0.457562426529855,0.0341061031892761,-0.141571513313054,0.0163193759324406,-0.17072887471412,0.0272698650242707,-0.308127767066922,-0.569925568134897,-0.169057533173469,-0.495464775907531,-0.979417209942033,-1.36495705154566,-1.31017970586259,-1.69791457547747,-1.08013987375244,-0.437718194114944,-0.868760038759354,-0.258693990718606,-0.273446162309628,-0.460634715610347,-0.0230098356717632,-0.455071293285555,-0.275680464719645,-0.519703548241345,-0.989443511942988,-1.02750510158097
1,1,-0.046048998774734,-0.0547434365697521,0.396484000844516,0.416588521056145,0.174060177422862,-0.148756483888987,-0.315455665796619,-0.266378489158771,-0.298383517340743,-0.489432479368186,-0.530134709716974,-0.6245831194609,-1.06023181136067,-1.06328101583468,-0.596414190648275,-0.0950934686701051,-0.376743618242577,0.0331178101753831,-0.0650703800217219,0.749790886432475,0.655528371718144,0.504019298787532,0.859545000382253,0.665723668492121,0.741480889339384,0.775004934569701,0.788538453901697,1.0738614652007,1.29108971746602,1.29699692729524,1.09749568237608,0.989586107028006,1.35540685841804,1.08396081195118,1.52514500544141,1.53598471998581,1.46855976429791,1.30987834870002,1.47043708807644,1.19345555952498,1.05308687580101,1.51834353449123,1.71954113804231,2.01543298208071,2.05665723948083,1.76021643356565,1.62385479937693,2.07820576215176,2.02524059759637
0,1,0.905718998386592,0.730500955960327,0.186073282617561,0.0706937448600752,-0.256782371179778,-0.339129305172642,-0.982914343555184,-0.817937742800384,-0.856720619043608,-0.982830713234558,-1.15792478567105,-1.44814336062955,-1.59384731972073,-1.65066384865341,-1.37739706008716,-1.01609649061681,-0.988625341128664,-0.826473458907415,-0.46475046560797,0.0179731191384078,-0.0705330002773174,-0.424477204551699,-0.214140383917571,-0.121705280940599,-0.490625170642272,-0.71587852269339,-0.551649733304506,-0.467087844271729,-0.0950643590156193,0.0270236564358722,-0.636516441979357,-0.79458206127994,-1.13845891894031,-1.35318167371249,-1.77828892021875,-1.01064617415384,-0.952919360798542,-0.849582253457152,-1.2988199931615,-0.97838572116768,-1.62894179384323,-1.82374149582948,-1.40718558096605,-1.91723864970135,-2.12966551591291,-1.57057281961237,-1.02387375020355,-0.73932380332158,-0.800287991859656
1,1,-0.191770821804047,-0.0411172338544922,-0.434772435021889,-0.333496354060704,-0.350636646263239,0.069379939293817,0.0502593719778825,0.215707372945689,0.0155073205689316,0.544698095279569,0.65532240394848,1.09849367569847,0.813020783899608,0.658946801952261,0.995820190111971,1.02268084625334,0.874558625013172,1.24984692693701,1.33060558009592,1.22593957992517,1.13485926176504,1.02847993363878,1.25453842712386,0.869881323753667,0.467828526837297,0.318463453502641,0.893182035115255,1.14266712858427,1.43767583334598,1.29152793672035,1.19051974359631,1.24568854267855,1.09543503136801,1.36938688683667,1.11283632140856,1.51092550111133,1.62932984977611,1.17689498959928,0.307204444549751,0.36114445750756,0.322613079815946,0.471417801712788,1.08420677440508,1.134210693097,1.48637631685329,1.75934053919404,1.55588682980227,1.9679911834854,1.74329140545588
1,1,1.04263293670478,0.968183549199472,0.829678065724215,0.940805505884785,0.744814804663593,1.35325545201188,1.32426184480025,1.58173383403128,1.3286300735522,1.40085045652535,1.01281334350058,0.531516505930731,0.101022255723654,-0.389679280685891,-0.507024731073954,-0.25758028324622,-0.0543226132001155,-0.32865609809989,0.0518503278729205,-0.19669847311448,-0.400658278507365,-0.261668831197169,0.0937941058681225,-0.609990480821044,-0.536799310779291,-0.25437627227208,-0.346458150566431,-0.0597695140838025,0.0310575592603192,0.609647536605176,1.34243109840889,1.18557959344705,1.11302638837417,1.15997992929643,1.47172437719712,1.37868151279174,1.77884793640327,1.6878976477612,2.15930361503367,2.14031373595756,2.24687840206306,2.39035865917094,2.50952822527345,2.35007106761532,2.50305309070157,2.60811284515656,2.84271064230632,2.82975865266895,2.67461009050583
1,1,1.63849574088526,1.78732759025573,1.68512631796713,1.1637740537744,1.2881716526693,1.17352405842432,1.13163309924567,1.40185325171659,2.07116385578579,2.49424857927188,2.43172495331353,3.05239551846804,2.52225403571299,2.08364413518418,1.19346734916967,1.28510781199969,1.2700121025376,1.24137012748532,0.950995101166035,0.333540805742229,-0.263395719551068,-0.516480623189895,0.188610139590172,-0.00769427667778128,0.134015356041325,0.350105040813346,0.692909088014061,0.62565833313196,0.628376149277828,0.81094638244788,0.564029430864622,0.421833737067081,0.857630486694212,0.860659682081745,0.383976225272468,0.677880785211427,0.470207719206127,0.355197089960142,0.850094742300944,0.796584090940906,0.449553837792114,0.379656017649292,0.386982276454512,0.447731358039706,-0.0411308378045601,-0.475964434889964,-0.959649003729945,-0.882319191846865,-0.820450454721119
1,1,-2.34308989080159,-1.95897699419863,-1.30145901246075,-0.483237798229611,-0.278555301333412,-0.227352379871746,-0.523292919600526,-0.0322077261782944,-0.163913938452987,-0.284777159663155,0.0837059040307269,0.44555087933546,0.39640294011875,0.135026058804566,0.530152714113628,0.690335074194672,0.441729199542218,0.600954621302727,0.45650379208341,0.787145388368401,0.828441525359942,0.789354336060577,1.11338483314313,1.6703706980823,1.60988183960829,1.32214921203923,1.05441169374242,0.898514907324674,0.780893828785479,1.25836351675618,1.41414403156559,1.51990857265175,2.17995219360335,2.00805305788096,1.65886971943151,0.7491596895867,0.745439858291877,0.8267088299688,0.972674115142288,0.649926962209549,0.620309644445347,1.23019547399516,1.19986740017154,1.17362532686121,1.2344633620579,1.29493660955931,1.3377313095002,1.14760253378544,1.52637736237734
0,1,0.201231706992202,0.521106195174032,0.546603466624827,0.210067231364735,-0.0705862043394855,-0.176000125672702,-0.618304429765986,-0.667622261565456,-0.108022271523652,-0.0995899715903261,0.319760911300488,0.450854538589408,0.600035528968508,0.0712115667548839,-0.802172647083141,-1.16955600809786,-1.18200261824012,-1.5254579066342,-1.17926531785631,-1.62375158441743,-1.81027487599157,-1.75555217355549,-0.95396051519338,-0.758233049826819,-0.985142342291729,-0.948267769345215,-0.832362094913652,-0.87665299028863,-0.862936819655868,-0.299944899083173,0.386827096524035,-0.109565510897349,-0.489419842350085,-0.531037200617343,-0.821222117247459,-0.581883871184378,-0.4719561432485,-0.47831287839364,-0.346666311857573,-0.398712848772968,-0.203748623841462,-0.569497190355139,-0.272669321407359,-0.236029991227898,-0.304970605233805,-0.441628190229026,-0.422783583075435,-0.0206297669662917,0.0195547650601591
1,1,-0.102716799483569,-0.0336123362304695,-0.10132340989994,-0.106261342568091,-0.434265540875647,-0.50413105923468,-0.75757326903052,-1.2718516409837,-1.305119876871,-0.650340051753297,-0.656768716177959,-1.04499324201983,-1.70221567965563,-1.32466778857677,-0.864284539547955,-1.27990936400056,-0.947912011165052,-0.946263133758617,-0.634000159404785,-0.763192629983529,-0.719657190899681,-1.02138361693573,-1.40122901396002,-1.12232418047569,-0.91741427312273,-1.01523602233849,-1.07793472987395,-0.956080744051825,-0.998468951410551,-0.58083993831594,-0.779144931245001,-1.18801767841288,-0.702416943761787,-0.777467619764014,-0.501049447391454,-0.396107542071103,-0.415532146528785,-0.393969067773528,-0.455918392138159,-0.813097904844187,-0.863706997687198,-0.576987820809685,-0.789005215399566,-0.630541417376103,0.255748374189685,0.484275989156766,0.157014048517131,0.377314916243542,0.00586828817631546
0,1,-1.03048732257456,-0.613732347022986,-0.0834693545616684,-0.180656388632442,-0.0619690064859199,0.0469702655203854,0.0907372339922036,0.00743978496129711,0.0145522103892849,-0.0671401084330772,0.0389620063597838,-0.0722453972584927,-0.116418515365435,-0.041189695843584,-0.611311051123255,-0.368630877930629,-0.552192627574124,-0.691396373293918,-1.02403311948861,-1.08577652263114,-0.726853958812144,-0.363535235936648,-0.0838829835929251,0.0384365881403803,-0.216652785727681,0.223066048232354,0.417555507919141,0.661616456451106,0.49836471805468,0.784753671223779,0.743574341438907,0.601034171439657,0.577304074423435,0.416096984428492,-0.286815092373984,0.12494453263837,-0.102680365457129,0.362073496682747,0.38360432768627,0.774189804250026,0.267973971029138,0.410655480495499,0.203922236752673,0.186469481303606,-0.0290872828859769,0.434054186826001,0.34588888366543,0.403027517217508,0.416797971539103
1,1,2.64874538372193,2.73352154964413,2.83122550623519,2.82537933681467,2.45091120238427,2.92297788641979,2.82857371749499,2.79109756335181,3.00346182383639,2.54495761750609,2.12720883701793,1.83782238558281,2.11699787221491,1.98637860710798,2.04643585925307,2.44201887694329,2.5303139770641,2.52329255119126,2.29758406591472,2.1288655511411,1.78847783391249,1.70896905749748,1.20503394896218,0.845254060283822,1.02283180868415,0.935902919440333,1.13695817266083,0.537288470584166,0.556484781858641,0.539724592103012,0.821356936498594,1.05758969219673,0.964634325157678,0.652133983553778,0.274780596197653,-0.154387239142031,0.09117434718753,0.545640735640894,0.697920164772168,0.371043915284162,0.0373191482033564,0.0190917190692959,-0.256827066116574,-0.348331114982266,-0.966984630861166,-0.314962459571237,-0.179204324114273,-0.812910452394898,-0.790335578465187
1,1,-0.771046787184464,-0.3011634031968,-0.528716548035279,-0.879260203720635,-0.305537005244198,-0.130539554283393,-0.5967156275802,-1.17218316608688,-0.949376334891505,-1.15260497970967,-1.14126057096991,-0.89540336050113,-0.765161506422483,-0.405607108131101,0.0222995409406589,-0.199206507317294,-0.551041723991063,-1.03285248247897,-1.59272803107971,-1.93810398651665,-1.8809755290602,-1.79769826020123,-1.79614768725278,-2.17175886084187,-2.09745439446456,-1.50287255468081,-1.44115238770771,-1.54587322292932,-1.13913468701235,-0.990335534014378,-0.697580247918376,-0.341131830513007,-0.755524353509749,-0.69587858341929,-0.500444681452045,-0.148954883498202,-0.203579764895017,-0.651216346879368,-0.317569816359925,0.0745196857939661,0.234273638832374,-0.148277749323318,-0.666620627019832,-0.702094881240104,-0.687607058465902,-0.665560149727184,-0.134791757198076,-0.86795318094481,-1.30339637719838
1,1,-0.37142227839342,-0.400118578406043,-0.962629468863006,-0.883336528440351,-0.488613000164501,-1.11949959748172,-1.13606442093763,-1.57633974020072,-1.68505809355234,-2.28828703870695,-2.09183315219138,-1.92718422962524,-1.62853184903181,-1.51602183389379,-1.27673452234666,-1.34209164553687,-0.980849411748913,-0.880128170790033,-0.435719644261289,-0.205406017141465,0.196165055736078,0.249913092437738,-0.479263676034151,-0.407734000076457,-0.282262434426182,-0.739219910356482,-1.06798865152774,-0.899310722702558,-0.829383230937779,-0.745717821809975,-0.797684886429075,-0.294276538652467,-0.249025215044131,-0.265210581440832,-0.233361434374422,-0.132298966749586,0.0433848502867821,-0.036568665885729,0.0919611628476046,0.334756216492104,0.444955140996048,0.198922962236819,-0.0938712367265477,-0.109841152578221,-0.570441082751197,-0.455731630577022,-0.524845850091033,-0.133924949316596,0.322803584170469
0,1,-0.322022229316568,-1.18346552199484,-0.718700580670416,-0.872387108711605,-1.36299595381728,-1.42042395739873,-1.55699450589776,-1.23345032842546,-1.50676489337691,-1.06113039087001,-1.39030431982211,-1.74612908755103,-1.5279511003197,-1.41593573553723,-1.91539163960378,-2.06663027601463,-2.12848845066323,-2.26074054596984,-1.90540145233757,-1.95818005618204,-1.94098837828425,-1.978412910613,-1.9826360819663,-1.75880736023324,-1.88976438647591,-2.2912418084461,-2.31076102330736,-2.59387946425452,-1.94870292394454,-1.55193677875687,-1.07640543389918,-1.49232650620757,-1.75814439367075,-2.08423084072592,-1.78708871387174,-1.82574208719992,-1.9462408518452,-1.80944372120437,-2.90301482006063,-2.26228140397838,-1.62265802633159,-1.49486894273823,-1.67816425874929,-1.3193591438399,-1.76208924848663,-1.21267115570077,-0.798233336885335,-0.898814482561878,-0.871190400036128
